
gyro-data [1745]: x:0.091202, z:0.073930, motor-0:0.000000, motor-1:0.350000
gyro-data [1746]: x:-0.024847, z:-0.114948, motor-0:0.000000, motor-1:0.350000
gyro-data [1747]: x:-0.054387, z:0.045280, motor-0:0.000000, motor-1:0.350000
gyro-data [1748]: x:0.093312, z:0.056952, motor-0:0.000000, motor-1:0.350000
gyro-data [1749]: x:-0.129291, z:-0.117070, motor-0:0.000000, motor-1:0.350000
gyro-data [1750]: x:0.000473, z:0.093030, motor-0:0.000000, motor-1:0.350000
gyro-data [1751]: x:0.102807, z:0.080296, motor-0:0.000000, motor-1:0.350000
gyro-data [1752]: x:-0.012187, z:-0.110703, motor-0:0.000000, motor-1:0.350000
gyro-data [1753]: x:-0.076542, z:0.032546, motor-0:0.000000, motor-1:0.350000
gyro-data [1754]: x:0.094367, z:0.111068, motor-0:0.000000, motor-1:0.350000
gyro-data [1755]: x:-0.031177, z:-0.122376, motor-0:0.000000, motor-1:0.350000
gyro-data [1756]: x:-0.113467, z:-0.024754, motor-0:0.000000, motor-1:0.350000
gyro-data [1757]: x:0.095422, z:0.046341, motor-0:0.000000, motor-1:0.350000
gyro-data [1758]: x:-0.016407, z:-0.117070, motor-0:0.000000, motor-1:0.350000
gyro-data [1759]: x:-0.133511, z:-0.049159, motor-0:0.000000, motor-1:0.350000
gyro-data [1760]: x:0.089092, z:0.048463, motor-0:0.000000, motor-1:0.350000
gyro-data [1761]: x:0.021572, z:-0.102215, motor-0:0.000000, motor-1:0.350000
gyro-data [1762]: x:-0.078652, z:0.018752, motor-0:0.000000, motor-1:0.350000
gyro-data [1763]: x:0.097532, z:0.085602, motor-0:0.000000, motor-1:0.350000
gyro-data [1764]: x:0.066937, z:-0.035365, motor-0:0.000000, motor-1:0.350000
gyro-data [1765]: x:-0.077597, z:0.028302, motor-0:0.000000, motor-1:0.350000
gyro-data [1766]: x:0.093312, z:0.090907, motor-0:0.000000, motor-1:0.350000
gyro-data [1767]: x:0.054277, z:-0.047037, motor-0:0.000000, motor-1:0.350000
gyro-data [1768]: x:-0.141951, z:-0.108581, motor-0:0.000000, motor-1:0.350000
gyro-data [1769]: x:0.066937, z:0.123802, motor-0:0.000000, motor-1:0.350000
gyro-data [1770]: x:0.022627, z:-0.079931, motor-0:0.000000, motor-1:0.350000
gyro-data [1771]: x:-0.126126, z:-0.031120, motor-0:0.000000, motor-1:0.350000
gyro-data [1772]: x:0.060607, z:0.124863, motor-0:0.000000, motor-1:0.350000
gyro-data [1773]: x:0.055332, z:-0.034304, motor-0:0.000000, motor-1:0.350000
gyro-data [1774]: x:-0.139841, z:-0.077809, motor-0:0.000000, motor-1:0.350000
gyro-data [1775]: x:0.053222, z:0.116374, motor-0:0.000000, motor-1:0.350000
gyro-data [1776]: x:0.030012, z:-0.070381, motor-0:0.000000, motor-1:0.350000
gyro-data [1777]: x:-0.128236, z:-0.099031, motor-0:0.000000, motor-1:0.350000
gyro-data [1778]: x:0.052167, z:0.120618, motor-0:0.000000, motor-1:0.350000
gyro-data [1779]: x:0.062717, z:-0.004592, motor-0:0.000000, motor-1:0.350000
gyro-data [1780]: x:-0.121907, z:-0.066137, motor-0:0.000000, motor-1:0.350000
gyro-data [1781]: x:0.033177, z:0.103641, motor-0:0.000000, motor-1:0.350000
gyro-data [1782]: x:0.074322, z:0.019813, motor-0:0.000000, motor-1:0.350000
gyro-data [1783]: x:-0.098697, z:-0.120253, motor-0:0.000000, motor-1:0.350000
gyro-data [1784]: x:0.053222, z:0.107885, motor-0:0.000000, motor-1:0.350000
gyro-data [1785]: x:0.090147, z:0.058013, motor-0:0.000000, motor-1:0.350000
gyro-data [1786]: x:-0.079707, z:-0.126620, motor-0:0.000000, motor-1:0.350000
gyro-data [1787]: x:0.042672, z:0.105763, motor-0:0.000000, motor-1:0.350000
gyro-data [1788]: x:0.082762, z:0.020874, motor-0:0.000000, motor-1:0.350000
gyro-data [1789]: x:-0.030122, z:-0.120253, motor-0:0.000000, motor-1:0.350000
gyro-data [1790]: x:-0.034342, z:0.044219, motor-0:0.000000, motor-1:0.350000
gyro-data [1791]: x:0.086982, z:0.074991, motor-0:0.000000, motor-1:0.350000
gyro-data [1792]: x:-0.052277, z:-0.130865, motor-0:0.000000, motor-1:0.350000
gyro-data [1793]: x:-0.023792, z:0.060135, motor-0:0.000000, motor-1:0.350000
gyro-data [1794]: x:0.083817, z:0.077113, motor-0:0.000000, motor-1:0.350000
gyro-data [1795]: x:-0.040672, z:-0.124498, motor-0:0.000000, motor-1:0.350000
gyro-data [1796]: x:0.047947, z:0.110007, motor-0:0.000000, motor-1:0.350000
gyro-data [1797]: x:0.075377, z:0.012385, motor-0:0.000000, motor-1:0.350000
gyro-data [1798]: x:0.001528, z:-0.102215, motor-0:0.000000, motor-1:0.350000
gyro-data [1799]: x:-0.116632, z:-0.034304, motor-0:0.000000, motor-1:0.350000
gyro-data [1800]: x:0.089092, z:0.117435, motor-0:0.000000, motor-1:0.350000
gyro-data [1801]: x:0.035287, z:-0.078870, motor-0:0.000000, motor-1:0.350000
gyro-data [1802]: x:-0.108192, z:-0.037487, motor-0:0.000000, motor-1:0.350000
gyro-data [1803]: x:0.086982, z:0.120618, motor-0:0.000000, motor-1:0.350000
gyro-data [1804]: x:0.044782, z:-0.061892, motor-0:0.000000, motor-1:0.350000
gyro-data [1805]: x:-0.129291, z:-0.068259, motor-0:0.000000, motor-1:0.350000
gyro-data [1806]: x:0.080652, z:0.121680, motor-0:0.000000, motor-1:0.350000
gyro-data [1807]: x:0.045837, z:-0.049159, motor-0:0.000000, motor-1:0.350000
gyro-data [1808]: x:-0.135621, z:-0.096909, motor-0:0.000000, motor-1:0.350000
gyro-data [1809]: x:0.093312, z:0.052707, motor-0:0.000000, motor-1:0.350000
gyro-data [1810]: x:0.054277, z:-0.036426, motor-0:0.000000, motor-1:0.350000
gyro-data [1811]: x:-0.128236, z:-0.120253, motor-0:0.000000, motor-1:0.350000
gyro-data [1812]: x:0.071157, z:0.119557, motor-0:0.000000, motor-1:0.350000
gyro-data [1813]: x:0.063772, z:-0.024754, motor-0:0.000000, motor-1:0.350000
gyro-data [1814]: x:-0.137731, z:-0.082054, motor-0:0.000000, motor-1:0.350000
gyro-data [1815]: x:0.076432, z:0.122741, motor-0:0.000000, motor-1:0.350000
gyro-data [1816]: x:0.071157, z:0.008141, motor-0:0.000000, motor-1:0.350000
gyro-data [1817]: x:-0.110302, z:-0.130865, motor-0:0.000000, motor-1:0.350000
gyro-data [1818]: x:0.052167, z:0.119557, motor-0:0.000000, motor-1:0.350000
gyro-data [1819]: x:0.058497, z:-0.035365, motor-0:0.000000, motor-1:0.350000
gyro-data [1820]: x:-0.107137, z:-0.128742, motor-0:0.000000, motor-1:0.350000
gyro-data [1821]: x:0.076432, z:0.046341, motor-0:0.000000, motor-1:0.350000
gyro-data [1822]: x:0.074322, z:0.017691, motor-0:0.000000, motor-1:0.350000
gyro-data [1823]: x:-0.116632, z:-0.123437, motor-0:0.000000, motor-1:0.350000
gyro-data [1824]: x:-0.033287, z:0.063319, motor-0:0.000000, motor-1:0.350000
gyro-data [1825]: x:0.047947, z:-0.032181, motor-0:0.000000, motor-1:0.350000
gyro-data [1826]: x:-0.088147, z:-0.128742, motor-0:0.000000, motor-1:0.350000
gyro-data [1827]: x:-0.021682, z:0.072869, motor-0:0.000000, motor-1:0.350000
gyro-data [1828]: x:0.069047, z:0.056952, motor-0:0.000000, motor-1:0.350000
gyro-data [1829]: x:-0.058607, z:-0.121315, motor-0:0.000000, motor-1:0.350000
gyro-data [1830]: x:-0.035397, z:0.050585, motor-0:0.000000, motor-1:0.350000
gyro-data [1831]: x:0.072212, z:0.058013, motor-0:0.000000, motor-1:0.350000
gyro-data [1832]: x:-0.092367, z:-0.128742, motor-0:0.000000, motor-1:0.350000
gyro-data [1833]: x:0.041617, z:0.091969, motor-0:0.000000, motor-1:0.350000
gyro-data [1834]: x:0.074322, z:0.091969, motor-0:0.000000, motor-1:0.350000
gyro-data [1835]: x:-0.017462, z:-0.105398, motor-0:0.000000, motor-1:0.350000
gyro-data [1836]: x:-0.077597, z:-0.006715, motor-0:0.000000, motor-1:0.350000
gyro-data [1837]: x:0.078542, z:0.104702, motor-0:0.000000, motor-1:0.350000
gyro-data [1838]: x:-0.034342, z:-0.107520, motor-0:0.000000, motor-1:0.350000
gyro-data [1839]: x:-0.000582, z:0.070746, motor-0:0.000000, motor-1:0.350000
gyro-data [1840]: x:0.080652, z:0.116374, motor-0:0.000000, motor-1:0.350000
gyro-data [1841]: x:-0.034342, z:-0.117070, motor-0:0.000000, motor-1:0.350000
gyro-data [1842]: x:-0.030122, z:0.035730, motor-0:0.000000, motor-1:0.350000
gyro-data [1843]: x:0.075377, z:0.066502, motor-0:0.000000, motor-1:0.350000
gyro-data [1844]: x:0.004693, z:-0.096909, motor-0:0.000000, motor-1:0.350000
gyro-data [1845]: x:0.033177, z:0.076052, motor-0:0.000000, motor-1:0.350000
gyro-data [1846]: x:0.096477, z:0.111068, motor-0:0.000000, motor-1:0.350000
gyro-data [1847]: x:0.051112, z:-0.053404, motor-0:0.000000, motor-1:0.350000
gyro-data [1848]: x:-0.125072, z:-0.077809, motor-0:0.000000, motor-1:0.350000
gyro-data [1849]: x:0.094367, z:0.116374, motor-0:0.000000, motor-1:0.350000
gyro-data [1850]: x:0.026847, z:-0.092665, motor-0:0.000000, motor-1:0.350000
gyro-data [1851]: x:-0.143006, z:-0.091603, motor-0:0.000000, motor-1:0.350000
gyro-data [1852]: x:0.089092, z:0.128046, motor-0:0.000000, motor-1:0.350000
gyro-data [1853]: x:0.081707, z:-0.027937, motor-0:0.000000, motor-1:0.350000
gyro-data [1854]: x:-0.139841, z:-0.096909, motor-0:0.000000, motor-1:0.350000
gyro-data [1855]: x:0.050057, z:0.126985, motor-0:0.000000, motor-1:0.350000
gyro-data [1856]: x:0.058497, z:-0.039609, motor-0:0.000000, motor-1:0.350000
gyro-data [1857]: x:-0.138786, z:-0.106459, motor-0:0.000000, motor-1:0.350000
gyro-data [1858]: x:0.049002, z:0.130168, motor-0:0.000000, motor-1:0.350000
gyro-data [1859]: x:0.032122, z:-0.012020, motor-0:0.000000, motor-1:0.350000
gyro-data [1860]: x:-0.255891, z:-0.106459, motor-0:0.000000, motor-1:0.350000
gyro-data [1861]: x:0.006803, z:0.121680, motor-0:0.000000, motor-1:0.350000
gyro-data [1862]: x:0.162942, z:-0.055526, motor-0:0.000000, motor-1:0.350000



gyro-data [1925]: x:0.090147, z:-0.000348, motor-0:0.000000, motor-1:0.000000
gyro-data [1926]: x:0.027902, z:0.001774, motor-0:0.000000, motor-1:0.017513
gyro-data [1927]: x:0.008913, z:0.035730, motor-0:0.000000, motor-1:0.035038
gyro-data [1928]: x:-0.118742, z:0.016630, motor-0:0.000000, motor-1:0.052555
gyro-data [1929]: x:-0.069157, z:0.020874, motor-0:0.000000, motor-1:0.070068
gyro-data [1930]: x:0.003638, z:0.035730, motor-0:0.000000, motor-1:0.087587
gyro-data [1931]: x:0.008913, z:0.051646, motor-0:0.000000, motor-1:0.095862
gyro-data [1932]: x:-0.030122, z:-0.006715, motor-0:0.000000, motor-1:0.104137
gyro-data [1933]: x:-0.022737, z:0.014507, motor-0:0.000000, motor-1:0.112402
gyro-data [1934]: x:-0.040672, z:0.017691, motor-0:0.000000, motor-1:0.120673
gyro-data [1935]: x:-0.013242, z:-0.007776, motor-0:0.000000, motor-1:0.128952
gyro-data [1936]: x:0.019463, z:0.047402, motor-0:0.000000, motor-1:0.137220
gyro-data [1937]: x:-0.063882, z:-0.034304, motor-0:0.000000, motor-1:0.145489
gyro-data [1938]: x:0.005748, z:0.022996, motor-0:0.000000, motor-1:0.153760
gyro-data [1939]: x:-0.083927, z:-0.015204, motor-0:0.000000, motor-1:0.162037
gyro-data [1940]: x:0.013133, z:0.016630, motor-0:0.000000, motor-1:0.170308
gyro-data [1941]: x:-0.097642, z:-0.030059, motor-0:0.000000, motor-1:0.178577
gyro-data [1942]: x:0.003638, z:0.015569, motor-0:0.000000, motor-1:0.186851
gyro-data [1943]: x:-0.068102, z:-0.016265, motor-0:0.000000, motor-1:0.195128
gyro-data [1944]: x:0.042672, z:0.019813, motor-0:0.000000, motor-1:0.203395
gyro-data [1945]: x:-0.055442, z:-0.021570, motor-0:0.000000, motor-1:0.211665
gyro-data [1946]: x:0.053222, z:0.033607, motor-0:0.000000, motor-1:0.219938
gyro-data [1947]: x:-0.111357, z:-0.047037, motor-0:0.000000, motor-1:0.228212
gyro-data [1948]: x:0.065882, z:0.051646, motor-0:0.000000, motor-1:0.236483
gyro-data [1949]: x:-0.116632, z:-0.066137, motor-0:0.000000, motor-1:0.240569
gyro-data [1950]: x:0.075377, z:0.076052, motor-0:0.000000, motor-1:0.244658
gyro-data [1951]: x:-0.052277, z:-0.064015, motor-0:0.000000, motor-1:0.248746
gyro-data [1952]: x:0.077487, z:0.067563, motor-0:0.000000, motor-1:0.252832
gyro-data [1953]: x:0.058497, z:-0.008837, motor-0:0.000000, motor-1:0.256919
gyro-data [1954]: x:-0.100807, z:-0.039609, motor-0:0.000000, motor-1:0.261007
gyro-data [1955]: x:0.095422, z:0.058013, motor-0:0.000000, motor-1:0.265095
gyro-data [1956]: x:-0.125072, z:-0.097970, motor-0:0.000000, motor-1:0.269181
gyro-data [1957]: x:0.109137, z:0.085602, motor-0:0.000000, motor-1:0.273268
gyro-data [1958]: x:0.021572, z:-0.036426, motor-0:0.000000, motor-1:0.276323
gyro-data [1959]: x:0.086982, z:0.095152, motor-0:0.000000, motor-1:0.279377
gyro-data [1960]: x:0.080652, z:0.047402, motor-0:0.000000, motor-1:0.282431
gyro-data [1961]: x:-0.156721, z:-0.099031, motor-0:0.000000, motor-1:0.285486
gyro-data [1962]: x:0.121797, z:0.104702, motor-0:0.000000, motor-1:0.288540
gyro-data [1963]: x:-0.063882, z:-0.083115, motor-0:0.000000, motor-1:0.291594
gyro-data [1964]: x:0.052167, z:0.056952, motor-0:0.000000, motor-1:0.294647
gyro-data [1965]: x:0.143952, z:0.048463, motor-0:0.000000, motor-1:0.297702
gyro-data [1966]: x:-0.154611, z:-0.109642, motor-0:0.000000, motor-1:0.300758
gyro-data [1967]: x:0.070102, z:0.101518, motor-0:0.000000, motor-1:0.303812
gyro-data [1968]: x:0.055332, z:-0.018387, motor-0:0.000000, motor-1:0.306865
gyro-data [1969]: x:-0.172546, z:-0.075687, motor-0:0.000000, motor-1:0.309919
gyro-data [1970]: x:0.139732, z:0.115313, motor-0:0.000000, motor-1:0.312975
gyro-data [1971]: x:0.009968, z:-0.069320, motor-0:0.000000, motor-1:0.316028
gyro-data [1972]: x:-0.044892, z:0.027241, motor-0:0.000000, motor-1:0.319083
gyro-data [1973]: x:0.143952, z:0.067563, motor-0:0.000000, motor-1:0.322139
gyro-data [1974]: x:-0.138786, z:-0.127681, motor-0:0.000000, motor-1:0.325191
gyro-data [1975]: x:0.138677, z:0.138657, motor-0:0.000000, motor-1:0.328246
gyro-data [1976]: x:-0.188371, z:-0.121315, motor-0:0.000000, motor-1:0.331299
gyro-data [1977]: x:-0.189426, z:-0.132987, motor-0:0.000000, motor-1:0.334353
gyro-data [1978]: x:0.117577, z:0.138657, motor-0:0.000000, motor-1:0.337409
gyro-data [1979]: x:0.051112, z:-0.038548, motor-0:0.000000, motor-1:0.340463
gyro-data [1980]: x:-0.169381, z:-0.084176, motor-0:0.000000, motor-1:0.343516
gyro-data [1981]: x:0.134457, z:0.147146, motor-0:0.000000, motor-1:0.346571
gyro-data [1982]: x:-0.015352, z:-0.085237, motor-0:0.000000, motor-1:0.349626
gyro-data [1983]: x:-0.173601, z:-0.070381, motor-0:0.000000, motor-1:0.350000
gyro-data [1984]: x:0.176656, z:0.137596, motor-0:0.000000, motor-1:0.350000
gyro-data [1985]: x:-0.135621, z:-0.139353, motor-0:0.000000, motor-1:0.350000
gyro-data [1986]: x:-0.082872, z:0.027241, motor-0:0.000000, motor-1:0.350000
gyro-data [1987]: x:0.175601, z:0.132291, motor-0:0.000000, motor-1:0.350000
gyro-data [1988]: x:-0.155666, z:-0.032181, motor-0:0.000000, motor-1:0.350000
gyro-data [1989]: x:-0.097642, z:0.003896, motor-0:0.000000, motor-1:0.350000
gyro-data [1990]: x:0.171381, z:0.113191, motor-0:0.000000, motor-1:0.350000
gyro-data [1991]: x:-0.150391, z:-0.144659, motor-0:0.000000, motor-1:0.350000
gyro-data [1992]: x:-0.108192, z:0.001774, motor-0:0.000000, motor-1:0.350000
gyro-data [1993]: x:0.179821, z:0.129107, motor-0:0.000000, motor-1:0.350000
gyro-data [1994]: x:-0.096587, z:-0.131926, motor-0:0.000000, motor-1:0.350000
gyro-data [1995]: x:-0.069157, z:0.038913, motor-0:0.000000, motor-1:0.350000
gyro-data [1996]: x:0.169271, z:0.091969, motor-0:0.000000, motor-1:0.350000
gyro-data [1997]: x:-0.186261, z:-0.152087, motor-0:0.000000, motor-1:0.350000
gyro-data [1998]: x:-0.127181, z:-0.015204, motor-0:0.000000, motor-1:0.350000
gyro-data [1999]: x:0.166107, z:0.080296, motor-0:0.000000, motor-1:0.350000
gyro-data [2000]: x:-0.218966, z:-0.102215, motor-0:0.000000, motor-1:0.350000
gyro-data [2001]: x:-0.054387, z:0.041035, motor-0:0.000000, motor-1:0.350000
gyro-data [2002]: x:0.085927, z:-0.007776, motor-0:0.000000, motor-1:0.350000
gyro-data [2003]: x:-0.114522, z:-0.136170, motor-0:0.000000, motor-1:0.350000
gyro-data [2004]: x:0.008913, z:0.096213, motor-0:0.000000, motor-1:0.350000
gyro-data [2005]: x:0.158722, z:0.112130, motor-0:0.000000, motor-1:0.350000
gyro-data [2006]: x:-0.177821, z:-0.148903, motor-0:0.000000, motor-1:0.350000
gyro-data [2007]: x:-0.026957, z:0.071807, motor-0:0.000000, motor-1:0.350000
gyro-data [2008]: x:0.159777, z:0.097274, motor-0:0.000000, motor-1:0.350000
gyro-data [2009]: x:-0.130346, z:-0.137231, motor-0:0.000000, motor-1:0.350000
gyro-data [2010]: x:-0.088147, z:0.020874, motor-0:0.000000, motor-1:0.350000
gyro-data [2011]: x:0.133402, z:0.041035, motor-0:0.000000, motor-1:0.350000
gyro-data [2012]: x:-0.217911, z:-0.130865, motor-0:0.000000, motor-1:0.350000
gyro-data [2013]: x:-0.015352, z:0.069685, motor-0:0.000000, motor-1:0.350000
gyro-data [2014]: x:0.154502, z:0.058013, motor-0:0.000000, motor-1:0.350000
gyro-data [2015]: x:-0.122962, z:-0.142537, motor-0:0.000000, motor-1:0.350000
gyro-data [2016]: x:0.039507, z:0.105763, motor-0:0.000000, motor-1:0.350000
gyro-data [2017]: x:0.135512, z:0.013446, motor-0:0.000000, motor-1:0.350000
gyro-data [2018]: x:-0.186261, z:-0.139353, motor-0:0.000000, motor-1:0.350000
gyro-data [2019]: x:0.015243, z:0.091969, motor-0:0.000000, motor-1:0.350000
gyro-data [2020]: x:0.110192, z:-0.012020, motor-0:0.000000, motor-1:0.350000
gyro-data [2021]: x:-0.149336, z:-0.146781, motor-0:0.000000, motor-1:0.350000
gyro-data [2022]: x:0.039507, z:0.107885, motor-0:0.000000, motor-1:0.350000
gyro-data [2023]: x:0.160832, z:0.066502, motor-0:0.000000, motor-1:0.350000
gyro-data [2024]: x:-0.193646, z:-0.145720, motor-0:0.000000, motor-1:0.350000
gyro-data [2025]: x:0.074322, z:0.126985, motor-0:0.000000, motor-1:0.350000
gyro-data [2026]: x:0.138677, z:0.034669, motor-0:0.000000, motor-1:0.350000
gyro-data [2027]: x:-0.210526, z:-0.145720, motor-0:0.000000, motor-1:0.350000
gyro-data [2028]: x:0.086982, z:0.139718, motor-0:0.000000, motor-1:0.350000
gyro-data [2029]: x:0.126017, z:0.004958, motor-0:0.000000, motor-1:0.350000
gyro-data [2030]: x:-0.179931, z:-0.154209, motor-0:0.000000, motor-1:0.350000
gyro-data [2031]: x:0.101752, z:0.151391, motor-0:0.000000, motor-1:0.350000
gyro-data [2032]: x:0.137622, z:0.028302, motor-0:0.000000, motor-1:0.350000
gyro-data [2033]: x:-0.214746, z:-0.138292, motor-0:0.000000, motor-1:0.350000
gyro-data [2034]: x:0.174546, z:0.141841, motor-0:0.000000, motor-1:0.350000
gyro-data [2035]: x:0.130237, z:0.011324, motor-0:0.000000, motor-1:0.350000
gyro-data [2036]: x:-0.216856, z:-0.137231, motor-0:0.000000, motor-1:0.350000
gyro-data [2037]: x:0.065882, z:0.120618, motor-0:0.000000, motor-1:0.350000
gyro-data [2038]: x:0.098587, z:-0.013081, motor-0:0.000000, motor-1:0.350000
gyro-data [2039]: x:-0.220021, z:-0.141476, motor-0:0.000000, motor-1:0.350000
gyro-data [2040]: x:0.159777, z:0.158818, motor-0:0.000000, motor-1:0.350000
gyro-data [2041]: x:0.100697, z:-0.009898, motor-0:0.000000, motor-1:0.350000
gyro-data [2042]: x:-0.220021, z:-0.113887, motor-0:0.000000, motor-1:0.350000
gyro-data [2043]: x:0.169271, z:0.152452, motor-0:0.000000, motor-1:0.350000
gyro-data [2044]: x:-0.080762, z:-0.130865, motor-0:0.000000, motor-1:0.350000
gyro-data [2045]: x:-0.214746, z:-0.139353, motor-0:0.000000, motor-1:0.350000
gyro-data [2046]: x:0.140787, z:0.156696, motor-0:0.000000, motor-1:0.350000
gyro-data [2047]: x:0.066937, z:-0.041731, motor-0:0.000000, motor-1:0.350000
gyro-data [2048]: x:-0.099752, z:0.019813, motor-0:0.000000, motor-1:0.350000
gyro-data [2049]: x:0.166107, z:0.140780, motor-0:0.000000, motor-1:0.350000
gyro-data [2050]: x:-0.089202, z:-0.139353, motor-0:0.000000, motor-1:0.350000
gyro-data [2051]: x:-0.218966, z:-0.127681, motor-0:0.000000, motor-1:0.350000
gyro-data [2052]: x:0.141842, z:0.159880, motor-0:0.000000, motor-1:0.350000
gyro-data [2053]: x:0.074322, z:-0.044915, motor-0:0.000000, motor-1:0.350000
gyro-data [2054]: x:-0.194701, z:-0.084176, motor-0:0.000000, motor-1:0.350000
gyro-data [2055]: x:0.163997, z:0.140780, motor-0:0.000000, motor-1:0.350000
gyro-data [2056]: x:0.033177, z:-0.071442, motor-0:0.000000, motor-1:0.350000
gyro-data [2057]: x:-0.206306, z:-0.104337, motor-0:0.000000, motor-1:0.350000
gyro-data [2058]: x:0.150282, z:0.157757, motor-0:0.000000, motor-1:0.350000
gyro-data [2059]: x:-0.014297, z:-0.097970, motor-0:0.000000, motor-1:0.350000
gyro-data [2060]: x:0.137622, z:0.157757, motor-0:0.000000, motor-1:0.350000
gyro-data [2061]: x:0.160832, z:0.152452, motor-0:0.000000, motor-1:0.350000
gyro-data [2062]: x:-0.032232, z:-0.100092, motor-0:0.000000, motor-1:0.350000
gyro-data [2063]: x:-0.180986, z:-0.044915, motor-0:0.000000, motor-1:0.350000
gyro-data [2064]: x:0.168216, z:0.143963, motor-0:0.000000, motor-1:0.350000
gyro-data [2065]: x:-0.024847, z:-0.105398, motor-0:0.000000, motor-1:0.350000
gyro-data [2066]: x:-0.056497, z:0.061196, motor-0:0.000000, motor-1:0.350000
gyro-data [2067]: x:0.138677, z:0.139718, motor-0:0.000000, motor-1:0.350000
gyro-data [2068]: x:-0.151446, z:-0.127681, motor-0:0.000000, motor-1:0.350000
gyro-data [2069]: x:-0.323410, z:-0.027937, motor-0:0.000000, motor-1:0.350000
gyro-data [2070]: x:0.067992, z:0.117435, motor-0:0.000000, motor-1:0.350000
gyro-data [2071]: x:-0.140896, z:-0.107520, motor-0:0.000000, motor-1:0.350000
gyro-data [2072]: x:0.159777, z:0.066502, motor-0:0.000000, motor-1:0.350000
gyro-data [2073]: x:0.296926, z:0.039974, motor-0:0.000000, motor-1:0.350000


gyro-data [2145]: x:0.113357, z:-0.002470, motor-0:0.000000, motor-1:0.000000
gyro-data [2146]: x:0.077487, z:-0.006715, motor-0:0.000000, motor-1:0.017514
gyro-data [2147]: x:0.050057, z:0.007080, motor-0:0.000000, motor-1:0.035032
gyro-data [2148]: x:0.033177, z:-0.004592, motor-0:0.000000, motor-1:0.052547
gyro-data [2149]: x:0.022627, z:-0.002470, motor-0:0.000000, motor-1:0.070074
gyro-data [2150]: x:0.011023, z:0.000713, motor-0:0.000000, motor-1:0.087586
gyro-data [2151]: x:-0.035397, z:-0.002470, motor-0:0.000000, motor-1:0.095855
gyro-data [2152]: x:0.002583, z:-0.017326, motor-0:0.000000, motor-1:0.104126
gyro-data [2153]: x:0.027902, z:0.000713, motor-0:0.000000, motor-1:0.112400
gyro-data [2154]: x:-0.052277, z:-0.015204, motor-0:0.000000, motor-1:0.120673
gyro-data [2155]: x:-0.014297, z:-0.003531, motor-0:0.000000, motor-1:0.128942
gyro-data [2156]: x:0.002583, z:0.010263, motor-0:0.000000, motor-1:0.137221
gyro-data [2157]: x:-0.009022, z:-0.007776, motor-0:0.000000, motor-1:0.145489
gyro-data [2158]: x:0.046892, z:0.012385, motor-0:0.000000, motor-1:0.153762
gyro-data [2159]: x:-0.060717, z:-0.021570, motor-0:0.000000, motor-1:0.162031
gyro-data [2160]: x:0.032122, z:0.011324, motor-0:0.000000, motor-1:0.170301
gyro-data [2161]: x:-0.055442, z:-0.030059, motor-0:0.000000, motor-1:0.178575
gyro-data [2162]: x:0.054277, z:0.022996, motor-0:0.000000, motor-1:0.186848
gyro-data [2163]: x:-0.076542, z:-0.032181, motor-0:0.000000, motor-1:0.195118
gyro-data [2164]: x:0.037397, z:0.019813, motor-0:0.000000, motor-1:0.203391
gyro-data [2165]: x:-0.052277, z:-0.037487, motor-0:0.000000, motor-1:0.211665
gyro-data [2166]: x:0.059552, z:0.031485, motor-0:0.000000, motor-1:0.219937
gyro-data [2167]: x:-0.081817, z:-0.026876, motor-0:0.000000, motor-1:0.228216
gyro-data [2168]: x:0.064827, z:0.031485, motor-0:0.000000, motor-1:0.236478
gyro-data [2169]: x:0.001528, z:-0.003531, motor-0:0.000000, motor-1:0.240567
gyro-data [2170]: x:-0.061772, z:-0.024754, motor-0:0.000000, motor-1:0.244653
gyro-data [2171]: x:0.031067, z:0.019813, motor-0:0.000000, motor-1:0.248740
gyro-data [2172]: x:-0.105027, z:-0.048098, motor-0:0.000000, motor-1:0.252827
gyro-data [2173]: x:0.066937, z:0.055891, motor-0:0.000000, motor-1:0.256916
gyro-data [2174]: x:-0.082872, z:-0.041731, motor-0:0.000000, motor-1:0.261002
gyro-data [2175]: x:0.018408, z:0.034669, motor-0:0.000000, motor-1:0.265089
gyro-data [2176]: x:0.041617, z:0.030424, motor-0:0.000000, motor-1:0.269176
gyro-data [2177]: x:-0.103972, z:-0.060831, motor-0:0.000000, motor-1:0.273265
gyro-data [2178]: x:0.094367, z:0.065441, motor-0:0.000000, motor-1:0.276320
gyro-data [2179]: x:-0.096587, z:-0.061892, motor-0:0.000000, motor-1:0.279373
gyro-data [2180]: x:0.000473, z:0.009202, motor-0:0.000000, motor-1:0.282427
gyro-data [2181]: x:0.059552, z:0.035730, motor-0:0.000000, motor-1:0.285484
gyro-data [2182]: x:-0.110302, z:-0.085237, motor-0:0.000000, motor-1:0.288537
gyro-data [2183]: x:0.084872, z:0.068624, motor-0:0.000000, motor-1:0.291590
gyro-data [2184]: x:-0.077597, z:-0.060831, motor-0:0.000000, motor-1:0.294645
gyro-data [2185]: x:-0.022737, z:-0.010959, motor-0:0.000000, motor-1:0.297699
gyro-data [2186]: x:0.097532, z:0.072869, motor-0:0.000000, motor-1:0.300753
gyro-data [2187]: x:-0.093422, z:-0.071442, motor-0:0.000000, motor-1:0.303807
gyro-data [2188]: x:0.035287, z:0.030424, motor-0:0.000000, motor-1:0.306861
